survey_year,cell_unit,from,to,distance_m
2023,C0119_U2,V3,V2,0
2023,C0119_U3,V1,V2,0
2023,C0119_U3,V1,V3,0
2023,C0119_U3,V2,V1,0
2023,C0119_U3,V2,V3,0
2023,C0119_U3,V3,V1,0
2023,C0119_U3,V3,V2,0
2023,C0142_U1,V1,V2,0
2023,C0142_U1,V1,V3,0
2023,C0142_U1,V2,V1,0
2023,C0142_U1,V2,V3,0
2023,C0142_U1,V3,V1,0
2023,C0142_U1,V3,V2,0
2023,C0142_U2,V1,V2,0
2023,C0142_U2,V1,V3,0
2023,C0142_U2,V2,V1,0
2023,C0142_U2,V2,V3,0
2023,C0142_U2,V3,V1,0
2023,C0142_U2,V3,V2,0
2023,C0142_U3,V1,V2,0
2023,C0142_U3,V1,V3,0
2023,C0142_U3,V2,V1,0
2023,C0142_U3,V2,V3,0
2023,C0142_U3,V3,V1,0
2023,C0142_U3,V3,V2,0
2023,C0159_U1,V1,V2,0
2023,C0159_U1,V1,V3,0
2023,C0159_U1,V2,V1,0
2023,C0159_U1,V2,V3,0
2023,C0159_U1,V3,V1,0
2023,C0159_U1,V3,V2,0
2023,C0159_U2,V1,V2,0
2023,C0159_U2,V1,V3,0
2023,C0159_U2,V2,V1,0
2023,C0159_U2,V2,V3,0
2023,C0159_U2,V3,V1,0
2023,C0159_U2,V3,V2,0
2023,C0159_U3,V1,V2,0
2023,C0159_U3,V1,V3,0
2023,C0159_U3,V2,V1,0
2023,C0159_U3,V2,V3,0
2023,C0159_U3,V3,V1,0
2023,C0159_U3,V3,V2,0
2023,C0160_U1,V1,V2,0
2023,C0160_U1,V2,V1,0
2023,C0160_U2,V1,V2,0
2023,C0160_U2,V2,V1,0
2023,C0160_U3,V1,V2,0
2023,C0160_U3,V1,V3,0
2023,C0160_U3,V2,V1,0
2023,C0160_U3,V2,V3,0
2023,C0160_U3,V3,V1,0
2023,C0160_U3,V3,V2,0
2023,C0185_U1,V1,V2,0
2023,C0185_U1,V1,V3,0
2023,C0185_U1,V2,V1,0
2023,C0185_U1,V2,V3,0
2023,C0185_U1,V3,V1,0
2023,C0185_U1,V3,V2,0
2023,C0185_U2,V1,V2,0
2023,C0185_U2,V1,V3,0
2023,C0185_U2,V2,V1,0
2023,C0185_U2,V2,V3,0
2023,C0185_U2,V3,V1,0
2023,C0185_U2,V3,V2,0
2023,C0185_U3,V1,V2,0
2023,C0185_U3,V1,V3,0
2023,C0185_U3,V2,V1,0
2023,C0185_U3,V2,V3,0
2023,C0185_U3,V3,V1,0
2023,C0185_U3,V3,V2,0
2023,C0202_U1,V1,V2,628.6508746430466
2023,C0202_U1,V1,V3,628.6508746430466
2023,C0202_U1,V2,V1,628.6508746430466
2023,C0202_U1,V2,V3,0
2023,C0202_U1,V3,V1,628.6508746430466
2023,C0202_U1,V3,V2,0
2023,C0202_U2,V1,V2,0
2023,C0202_U2,V1,V3,0
2023,C0202_U2,V2,V1,0
2023,C0202_U2,V2,V3,0
2023,C0202_U2,V3,V1,0
2023,C0202_U2,V3,V2,0
2023,C0202_U3,V1,V2,0
2023,C0202_U3,V1,V3,0
2023,C0202_U3,V2,V1,0
2023,C0202_U3,V2,V3,0
2023,C0202_U3,V3,V1,0
2023,C0202_U3,V3,V2,0
2023,C0203_U1,V1,V2,0
2023,C0203_U1,V1,V3,0
2023,C0203_U1,V2,V1,0
2023,C0203_U1,V2,V3,0
2023,C0203_U1,V3,V1,0
2023,C0203_U1,V3,V2,0
2023,C0203_U2,V1,V2,0
2023,C0203_U2,V1,V3,0
2023,C0203_U2,V2,V1,0
2023,C0203_U2,V2,V3,0
2023,C0203_U2,V3,V1,0
2023,C0203_U2,V3,V2,0
2023,C0203_U3,V1,V2,0
2023,C0203_U3,V1,V3,0
2023,C0203_U3,V2,V1,0
2023,C0203_U3,V2,V3,0
2023,C0203_U3,V3,V1,0
2023,C0203_U3,V3,V2,0
2023,C0227_U1,V1,V2,0
2023,C0227_U1,V1,V3,0
2023,C0227_U1,V2,V1,0
2023,C0227_U1,V2,V3,0
2023,C0227_U1,V3,V1,0
2023,C0227_U1,V3,V2,0
2023,C0227_U2,V1,V2,0
2023,C0227_U2,V1,V3,0
2023,C0227_U2,V2,V1,0
2023,C0227_U2,V2,V3,0
2023,C0227_U2,V3,V1,0
2023,C0227_U2,V3,V2,0
2023,C0227_U3,V1,V2,0
2023,C0227_U3,V1,V3,0
2023,C0227_U3,V2,V1,0
2023,C0227_U3,V2,V3,0
2023,C0227_U3,V3,V1,0
2023,C0227_U3,V3,V2,0
2023,C0228_U1,V1,V2,0
2023,C0228_U1,V1,V3,0
2023,C0228_U1,V2,V1,0
2023,C0228_U1,V2,V3,0
2023,C0228_U1,V3,V1,0
2023,C0228_U1,V3,V2,0
2023,C0228_U2,V1,V2,0
2023,C0228_U2,V1,V3,0
2023,C0228_U2,V2,V1,0
2023,C0228_U2,V2,V3,0
2023,C0228_U2,V3,V1,0
2023,C0228_U2,V3,V2,0
2023,C0228_U3,V1,V2,0
2023,C0228_U3,V1,V3,0
2023,C0228_U3,V2,V1,0
2023,C0228_U3,V2,V3,0
2023,C0228_U3,V3,V1,0
2023,C0228_U3,V3,V2,0
2023,C0229_U1,V1,V2,0
2023,C0229_U1,V1,V3,0
2023,C0229_U1,V2,V1,0
2023,C0229_U1,V2,V3,0
2023,C0229_U1,V3,V1,0
2023,C0229_U1,V3,V2,0
2023,C0229_U2,V1,V2,0
2023,C0229_U2,V1,V3,0
2023,C0229_U2,V2,V1,0
2023,C0229_U2,V2,V3,0
2023,C0229_U2,V3,V1,0
2023,C0229_U2,V3,V2,0
2023,C0229_U3,V1,V2,0
2023,C0229_U3,V1,V3,0
2023,C0229_U3,V2,V1,0
2023,C0229_U3,V2,V3,0
2023,C0229_U3,V3,V1,0
2023,C0229_U3,V3,V2,0
2023,C0230_U1,V1,V2,0
2023,C0230_U1,V1,V3,0
2023,C0230_U1,V2,V1,0
2023,C0230_U1,V2,V3,0
2023,C0230_U1,V3,V1,0
2023,C0230_U1,V3,V2,0
2023,C0230_U2,V1,V2,0
2023,C0230_U2,V1,V3,0
2023,C0230_U2,V2,V1,0
2023,C0230_U2,V2,V3,0
2023,C0230_U2,V3,V1,0
2023,C0230_U2,V3,V2,0
2023,C0230_U3,V1,V2,0
2023,C0230_U3,V1,V3,0
2023,C0230_U3,V2,V1,0
2023,C0230_U3,V2,V3,0
2023,C0230_U3,V3,V1,0
2023,C0230_U3,V3,V2,0
2023,C0251_U1,V1,V2,0
2023,C0251_U1,V1,V3,0
2023,C0251_U1,V2,V1,0
2023,C0251_U1,V2,V3,0
2023,C0251_U1,V3,V1,0
2023,C0251_U1,V3,V2,0
2023,C0251_U2,V1,V2,0
2023,C0251_U2,V1,V3,0
2023,C0251_U2,V2,V1,0
2023,C0251_U2,V2,V3,0
2023,C0251_U2,V3,V1,0
2023,C0251_U2,V3,V2,0
2023,C0251_U3,V1,V2,0
2023,C0251_U3,V1,V3,0
2023,C0251_U3,V2,V1,0
2023,C0251_U3,V2,V3,0
2023,C0251_U3,V3,V1,0
2023,C0251_U3,V3,V2,0
2023,C0274_U1,V1,V2,0
2023,C0274_U1,V1,V3,0
2023,C0274_U1,V2,V1,0
2023,C0274_U1,V2,V3,0
2023,C0274_U1,V3,V1,0
2023,C0274_U1,V3,V2,0
2023,C0274_U2,V1,V2,0
2023,C0274_U2,V1,V3,0
2023,C0274_U2,V2,V1,0
2023,C0274_U2,V2,V3,0
2023,C0274_U2,V3,V1,0
2023,C0274_U2,V3,V2,0
2023,C0274_U3,V1,V2,0
2023,C0274_U3,V1,V3,0
2023,C0274_U3,V2,V1,0
2023,C0274_U3,V2,V3,0
2023,C0274_U3,V3,V1,0
2023,C0274_U3,V3,V2,0
2023,C0275_U1,V1,V2,0
2023,C0275_U1,V1,V3,0
2023,C0275_U1,V2,V1,0
2023,C0275_U1,V2,V3,0
2023,C0275_U1,V3,V1,0
2023,C0275_U1,V3,V2,0
2023,C0275_U2,V1,V2,0
2023,C0275_U2,V1,V3,0
2023,C0275_U2,V2,V1,0
2023,C0275_U2,V2,V3,0
2023,C0275_U2,V3,V1,0
2023,C0275_U2,V3,V2,0
2023,C0275_U3,V1,V2,0
2023,C0275_U3,V1,V3,0
2023,C0275_U3,V2,V1,0
2023,C0275_U3,V2,V3,0
2023,C0275_U3,V3,V1,0
2023,C0275_U3,V3,V2,0
2023,C0276_U1,V1,V2,0
2023,C0276_U1,V1,V3,0
2023,C0276_U1,V2,V1,0
2023,C0276_U1,V2,V3,0
2023,C0276_U1,V3,V1,0
2023,C0276_U1,V3,V2,0
2023,C0276_U2,V1,V2,0
2023,C0276_U2,V1,V3,0
2023,C0276_U2,V2,V1,0
2023,C0276_U2,V2,V3,0
2023,C0276_U2,V3,V1,0
2023,C0276_U2,V3,V2,0
2023,C0276_U3,V1,V2,0
2023,C0276_U3,V1,V3,0
2023,C0276_U3,V2,V1,0
2023,C0276_U3,V2,V3,0
2023,C0276_U3,V3,V1,0
2023,C0276_U3,V3,V2,0
2023,C0277_U1,V2,V3,0
2023,C0277_U1,V3,V2,0
2023,C0277_U2,V2,V3,0
2023,C0277_U2,V3,V2,0
2023,C0277_U3,V2,V3,0
2023,C0277_U3,V3,V2,0
2023,C0306_U1,V1,V2,0
2023,C0306_U1,V1,V3,0
2023,C0306_U1,V2,V1,0
2023,C0306_U1,V2,V3,0
2023,C0306_U1,V3,V1,0
2023,C0306_U1,V3,V2,0
2023,C0306_U2,V1,V2,0
2023,C0306_U2,V1,V3,0
2023,C0306_U2,V2,V1,0
2023,C0306_U2,V2,V3,0
2023,C0306_U2,V3,V1,0
2023,C0306_U2,V3,V2,0
2023,C0306_U3,V1,V2,0
2023,C0306_U3,V2,V1,0
2023,C0327_U1,V1,V2,0
2023,C0327_U1,V1,V3,0
2023,C0327_U1,V2,V1,0
2023,C0327_U1,V2,V3,0
2023,C0327_U1,V3,V1,0
2023,C0327_U1,V3,V2,0
2023,C0327_U2,V1,V2,0
2023,C0327_U2,V1,V3,0
2023,C0327_U2,V2,V1,0
2023,C0327_U2,V2,V3,0
2023,C0327_U2,V3,V1,0
2023,C0327_U2,V3,V2,0
2023,C0327_U3,V1,V2,0
2023,C0327_U3,V1,V3,0
2023,C0327_U3,V2,V1,0
2023,C0327_U3,V2,V3,0
2023,C0327_U3,V3,V1,0
2023,C0327_U3,V3,V2,0
2023,C0328_U1,V1,V2,0
2023,C0328_U1,V1,V3,0
2023,C0328_U1,V2,V1,0
2023,C0328_U1,V2,V3,0
2023,C0328_U1,V3,V1,0
2023,C0328_U1,V3,V2,0
2023,C0328_U2,V1,V2,0
2023,C0328_U2,V1,V3,0
2023,C0328_U2,V2,V1,0
2023,C0328_U2,V2,V3,0
2023,C0328_U2,V3,V1,0
2023,C0328_U2,V3,V2,0
2023,C0328_U3,V1,V2,0
2023,C0328_U3,V1,V3,0
2023,C0328_U3,V2,V1,0
2023,C0328_U3,V2,V3,0
2023,C0328_U3,V3,V1,0
2023,C0328_U3,V3,V2,0
2023,C0329_U1,V1,V2,0
2023,C0329_U1,V1,V3,0
2023,C0329_U1,V2,V1,0
2023,C0329_U1,V2,V3,0
2023,C0329_U1,V3,V1,0
2023,C0329_U1,V3,V2,0
2023,C0329_U2,V1,V2,0
2023,C0329_U2,V1,V3,0
2023,C0329_U2,V2,V1,0
2023,C0329_U2,V2,V3,0
2023,C0329_U2,V3,V1,0
2023,C0329_U2,V3,V2,0
2023,C0329_U3,V1,V2,0
2023,C0329_U3,V1,V3,0
2023,C0329_U3,V2,V1,0
2023,C0329_U3,V2,V3,0
2023,C0329_U3,V3,V1,0
2023,C0329_U3,V3,V2,0
2023,C0386_U1,V1,V2,0
2023,C0386_U1,V1,V3,0
2023,C0386_U1,V2,V1,0
2023,C0386_U1,V2,V3,0
2023,C0386_U1,V3,V1,0
2023,C0386_U1,V3,V2,0
2023,C0386_U2,V1,V2,0
2023,C0386_U2,V1,V3,0
2023,C0386_U2,V2,V1,0
2023,C0386_U2,V2,V3,0
2023,C0386_U2,V3,V1,0
2023,C0386_U2,V3,V2,0
2023,C0386_U3,V1,V2,0
2023,C0386_U3,V1,V3,0
2023,C0386_U3,V2,V1,0
2023,C0386_U3,V2,V3,0
2023,C0386_U3,V3,V1,0
2023,C0386_U3,V3,V2,0
2023,C0444_U1,V1,V2,0
2023,C0444_U1,V2,V1,0
2023,C0444_U2,V1,V2,0
2023,C0444_U2,V2,V1,0
2023,C0444_U3,V1,V2,0
2023,C0444_U3,V2,V1,0
2023,C0568_U1,V1,V2,0
2023,C0568_U1,V1,V3,0
2023,C0568_U1,V2,V1,0
2023,C0568_U1,V2,V3,0
2023,C0568_U1,V3,V1,0
2023,C0568_U1,V3,V2,0
2023,C0568_U2,V1,V2,0
2023,C0568_U2,V1,V3,0
2023,C0568_U2,V2,V1,0
2023,C0568_U2,V2,V3,0
2023,C0568_U2,V3,V1,0
2023,C0568_U2,V3,V2,0
2023,C0568_U3,V1,V2,0
2023,C0568_U3,V1,V3,0
2023,C0568_U3,V2,V1,0
2023,C0568_U3,V2,V3,0
2023,C0568_U3,V3,V1,0
2023,C0568_U3,V3,V2,0
2023,C0629_U1,V1,V2,0
2023,C0629_U1,V1,V3,0
2023,C0629_U1,V2,V1,0
2023,C0629_U1,V2,V3,0
2023,C0629_U1,V3,V1,0
2023,C0629_U1,V3,V2,0
2023,C0629_U2,V1,V2,0
2023,C0629_U2,V1,V3,0
2023,C0629_U2,V2,V1,0
2023,C0629_U2,V2,V3,0
2023,C0629_U2,V3,V1,0
2023,C0629_U2,V3,V2,0
2023,C0629_U3,V1,V2,0
2023,C0629_U3,V1,V3,0
2023,C0629_U3,V2,V1,0
2023,C0629_U3,V2,V3,0
2023,C0629_U3,V3,V1,0
2023,C0629_U3,V3,V2,0
2023,C0630_U1,V1,V2,0
2023,C0630_U1,V1,V3,0
2023,C0630_U1,V2,V1,0
2023,C0630_U1,V2,V3,0
2023,C0630_U1,V3,V1,0
2023,C0630_U1,V3,V2,0
2023,C0630_U2,V1,V2,0
2023,C0630_U2,V1,V3,0
2023,C0630_U2,V2,V1,0
2023,C0630_U2,V2,V3,0
2023,C0630_U2,V3,V1,0
2023,C0630_U2,V3,V2,0
2023,C0630_U3,V1,V2,0
2023,C0630_U3,V1,V3,0
2023,C0630_U3,V2,V1,0
2023,C0630_U3,V2,V3,0
2023,C0630_U3,V3,V1,0
2023,C0630_U3,V3,V2,0
2023,C0631_U1,V1,V2,0
2023,C0631_U1,V1,V3,0
2023,C0631_U1,V2,V1,0
2023,C0631_U1,V2,V3,0
2023,C0631_U1,V3,V1,0
2023,C0631_U1,V3,V2,0
2023,C0631_U2,V1,V2,0
2023,C0631_U2,V1,V3,0
2023,C0631_U2,V2,V1,0
2023,C0631_U2,V2,V3,0
2023,C0631_U2,V3,V1,0
2023,C0631_U2,V3,V2,0
2023,C0631_U3,V1,V2,0
2023,C0631_U3,V1,V3,0
2023,C0631_U3,V2,V1,0
2023,C0631_U3,V2,V3,0
2023,C0631_U3,V3,V1,0
2023,C0631_U3,V3,V2,0
2023,C0692_U1,V1,V2,0
2023,C0692_U1,V1,V3,0
2023,C0692_U1,V2,V1,0
2023,C0692_U1,V2,V3,0
2023,C0692_U1,V3,V1,0
2023,C0692_U1,V3,V2,0
2023,C0692_U2,V1,V2,0
2023,C0692_U2,V1,V3,0
2023,C0692_U2,V2,V1,0
2023,C0692_U2,V2,V3,0
2023,C0692_U2,V3,V1,0
2023,C0692_U2,V3,V2,0
2023,C0692_U3,V1,V2,0
2023,C0692_U3,V1,V3,0
2023,C0692_U3,V2,V1,0
2023,C0692_U3,V2,V3,0
2023,C0692_U3,V3,V1,0
2023,C0692_U3,V3,V2,0
2023,C0693_U1,V1,V2,0
2023,C0693_U1,V2,V1,0
2023,C0693_U2,V1,V2,0
2023,C0693_U2,V1,V3,0
2023,C0693_U2,V2,V1,0
2023,C0693_U2,V2,V3,0
2023,C0693_U2,V3,V1,0
2023,C0693_U2,V3,V2,0
2023,C0693_U3,V1,V2,0
2023,C0693_U3,V1,V3,0
2023,C0693_U3,V2,V1,0
2023,C0693_U3,V2,V3,0
2023,C0693_U3,V3,V1,0
2023,C0693_U3,V3,V2,0
2023,C0694_U1,V1,V2,0
2023,C0694_U1,V1,V3,0
2023,C0694_U1,V2,V1,0
2023,C0694_U1,V2,V3,0
2023,C0694_U1,V3,V1,0
2023,C0694_U1,V3,V2,0
2023,C0694_U2,V1,V2,0
2023,C0694_U2,V1,V3,0
2023,C0694_U2,V2,V1,0
2023,C0694_U2,V2,V3,0
2023,C0694_U2,V3,V1,0
2023,C0694_U2,V3,V2,0
2023,C0694_U3,V1,V2,0
2023,C0694_U3,V2,V1,0
2023,C0756_U1,V1,V2,0
2023,C0756_U1,V1,V3,0
2023,C0756_U1,V2,V1,0
2023,C0756_U1,V2,V3,0
2023,C0756_U1,V3,V1,0
2023,C0756_U1,V3,V2,0
2023,C0756_U2,V1,V2,0
2023,C0756_U2,V1,V3,7.9832560973235545
2023,C0756_U2,V2,V1,0
2023,C0756_U2,V2,V3,7.9832560973235545
2023,C0756_U2,V3,V1,7.9832560973235545
2023,C0756_U2,V3,V2,7.9832560973235545
2023,C0756_U3,V1,V2,0
2023,C0756_U3,V1,V3,0
2023,C0756_U3,V2,V1,0
2023,C0756_U3,V2,V3,0
2023,C0756_U3,V3,V1,0
2023,C0756_U3,V3,V2,0
2023,C0757_U1,V1,V2,0
2023,C0757_U1,V1,V3,0
2023,C0757_U1,V2,V1,0
2023,C0757_U1,V2,V3,0
2023,C0757_U1,V3,V1,0
2023,C0757_U1,V3,V2,0
2023,C0757_U2,V1,V2,0
2023,C0757_U2,V1,V3,0
2023,C0757_U2,V2,V1,0
2023,C0757_U2,V2,V3,0
2023,C0757_U2,V3,V1,0
2023,C0757_U2,V3,V2,0
2023,C0757_U3,V1,V2,0
2023,C0757_U3,V1,V3,0
2023,C0757_U3,V2,V1,0
2023,C0757_U3,V2,V3,0
2023,C0757_U3,V3,V1,0
2023,C0757_U3,V3,V2,0
2023,C0758_U1,V1,V2,0
2023,C0758_U1,V1,V3,0
2023,C0758_U1,V2,V1,0
2023,C0758_U1,V2,V3,0
2023,C0758_U1,V3,V1,0
2023,C0758_U1,V3,V2,0
2023,C0758_U2,V1,V2,0
2023,C0758_U2,V1,V3,0
2023,C0758_U2,V2,V1,0
2023,C0758_U2,V2,V3,0
2023,C0758_U2,V3,V1,0
2023,C0758_U2,V3,V2,0
2023,C0758_U3,V1,V2,0
2023,C0758_U3,V1,V3,0
2023,C0758_U3,V2,V1,0
2023,C0758_U3,V2,V3,0
2023,C0758_U3,V3,V1,0
2023,C0758_U3,V3,V2,0
2023,C0759_U1,V1,V2,0
2023,C0759_U1,V1,V3,0
2023,C0759_U1,V2,V1,0
2023,C0759_U1,V2,V3,0
2023,C0759_U1,V3,V1,0
2023,C0759_U1,V3,V2,0
2023,C0759_U2,V1,V2,0
2023,C0759_U2,V1,V3,0
2023,C0759_U2,V2,V1,0
2023,C0759_U2,V2,V3,0
2023,C0759_U2,V3,V1,0
2023,C0759_U2,V3,V2,0
2023,C0759_U3,V1,V2,0
2023,C0759_U3,V1,V3,568.0955765658706
2023,C0759_U3,V2,V1,0
2023,C0759_U3,V2,V3,568.0955765658706
2023,C0759_U3,V3,V1,568.0955765658706
2023,C0759_U3,V3,V2,568.0955765658706
2023,C0820_U1,V1,V2,0
2023,C0820_U1,V1,V3,0
2023,C0820_U1,V2,V1,0
2023,C0820_U1,V2,V3,0
2023,C0820_U1,V3,V1,0
2023,C0820_U1,V3,V2,0
2023,C0820_U2,V1,V2,0
2023,C0820_U2,V1,V3,0
2023,C0820_U2,V2,V1,0
2023,C0820_U2,V2,V3,0
2023,C0820_U2,V3,V1,0
2023,C0820_U2,V3,V2,0
2023,C0820_U3,V1,V2,0
2023,C0820_U3,V1,V3,0
2023,C0820_U3,V2,V1,0
2023,C0820_U3,V2,V3,0
2023,C0820_U3,V3,V1,0
2023,C0820_U3,V3,V2,0
2023,C0821_U1,V1,V2,0
2023,C0821_U1,V1,V3,0
2023,C0821_U1,V2,V1,0
2023,C0821_U1,V2,V3,0
2023,C0821_U1,V3,V1,0
2023,C0821_U1,V3,V2,0
2023,C0821_U2,V1,V2,0
2023,C0821_U2,V1,V3,0
2023,C0821_U2,V2,V1,0
2023,C0821_U2,V2,V3,0
2023,C0821_U2,V3,V1,0
2023,C0821_U2,V3,V2,0
2023,C0821_U3,V1,V2,0
2023,C0821_U3,V1,V3,0
2023,C0821_U3,V2,V1,0
2023,C0821_U3,V2,V3,0
2023,C0821_U3,V3,V1,0
2023,C0821_U3,V3,V2,0
2023,C0822_U1,V1,V2,0
2023,C0822_U1,V1,V3,0
2023,C0822_U1,V2,V1,0
2023,C0822_U1,V2,V3,0
2023,C0822_U1,V3,V1,0
2023,C0822_U1,V3,V2,0
2023,C0822_U2,V1,V2,0
2023,C0822_U2,V1,V3,0
2023,C0822_U2,V2,V1,0
2023,C0822_U2,V2,V3,0
2023,C0822_U2,V3,V1,0
2023,C0822_U2,V3,V2,0
2023,C0822_U3,V1,V2,0
2023,C0822_U3,V1,V3,0
2023,C0822_U3,V2,V1,0
2023,C0822_U3,V2,V3,0
2023,C0822_U3,V3,V1,0
2023,C0822_U3,V3,V2,0
2023,C0885_U1,V1,V2,0
2023,C0885_U1,V1,V3,0
2023,C0885_U1,V2,V1,0
2023,C0885_U1,V2,V3,0
2023,C0885_U1,V3,V1,0
2023,C0885_U1,V3,V2,0
2023,C0885_U2,V1,V2,0
2023,C0885_U2,V1,V3,0
2023,C0885_U2,V2,V1,0
2023,C0885_U2,V2,V3,0
2023,C0885_U2,V3,V1,0
2023,C0885_U2,V3,V2,0
2023,C0885_U3,V1,V2,1.0019320692882223
2023,C0885_U3,V1,V3,1.0019320692882223
2023,C0885_U3,V2,V1,1.0019320692882223
2023,C0885_U3,V2,V3,0
2023,C0885_U3,V3,V1,1.0019320692882223
2023,C0885_U3,V3,V2,0
2023,C0886_U1,V1,V2,0
2023,C0886_U1,V1,V3,0
2023,C0886_U1,V2,V1,0
2023,C0886_U1,V2,V3,0
2023,C0886_U1,V3,V1,0
2023,C0886_U1,V3,V2,0
2023,C0886_U2,V1,V2,0
2023,C0886_U2,V1,V3,0
2023,C0886_U2,V2,V1,0
2023,C0886_U2,V2,V3,0
2023,C0886_U2,V3,V1,0
2023,C0886_U2,V3,V2,0
2023,C0886_U3,V1,V2,0
2023,C0886_U3,V1,V3,0
2023,C0886_U3,V2,V1,0
2023,C0886_U3,V2,V3,0
2023,C0886_U3,V3,V1,0
2023,C0886_U3,V3,V2,0
2025,C0030_U1,V1,V2,23.38383822000393
2025,C0030_U1,V1,V3,46.178892961955356
2025,C0030_U1,V2,V1,23.38383822000393
2025,C0030_U1,V2,V3,23.062676332839434
2025,C0030_U1,V3,V1,46.178892961955356
2025,C0030_U1,V3,V2,23.062676332839434
2025,C0030_U2,V1,V2,13.607667298084003
2025,C0030_U2,V1,V3,8.259157046137512
2025,C0030_U2,V2,V1,13.607667298084003
2025,C0030_U2,V2,V3,6.6991807178981
2025,C0030_U2,V3,V1,8.259157046137512
2025,C0030_U2,V3,V2,6.6991807178981
2025,C0030_U3,V1,V2,50.01629924433443
2025,C0030_U3,V1,V3,14.42990811309989
2025,C0030_U3,V2,V1,50.01629924433443
2025,C0030_U3,V2,V3,64.42900555008731
2025,C0030_U3,V3,V1,14.42990811309989
2025,C0030_U3,V3,V2,64.42900555008731
2025,C0031_U1,V1,V2,28.332922880709493
2025,C0031_U1,V1,V3,22.241937921985656
2025,C0031_U1,V2,V1,28.332922880709493
2025,C0031_U1,V2,V3,6.093067223720862
2025,C0031_U1,V3,V1,22.241937921985656
2025,C0031_U1,V3,V2,6.093067223720862
2025,C0031_U2,V1,V2,30.643682293488922
2025,C0031_U2,V1,V3,68.85234262465484
2025,C0031_U2,V2,V1,30.643682293488922
2025,C0031_U2,V2,V3,52.7773139464642
2025,C0031_U2,V3,V1,68.85234262465484
2025,C0031_U2,V3,V2,52.7773139464642
2025,C0031_U3,V1,V2,13.946557573825032
2025,C0031_U3,V2,V1,13.946557573825032
2025,C0038_U1,V1,V2,8.931708709547646
2025,C0038_U1,V1,V3,8.931708709547646
2025,C0038_U1,V2,V1,8.931708709547646
2025,C0038_U1,V2,V3,0
2025,C0038_U1,V3,V1,8.931708709547646
2025,C0038_U1,V3,V2,0
2025,C0038_U2,V1,V2,36.0473134004894
2025,C0038_U2,V1,V3,11.165324435846024
2025,C0038_U2,V2,V1,36.0473134004894
2025,C0038_U2,V2,V3,27.152757443781844
2025,C0038_U2,V3,V1,11.165324435846024
2025,C0038_U2,V3,V2,27.152757443781844
2025,C0038_U3,V1,V2,6.404925706337622
2025,C0038_U3,V1,V3,6.699184557444967
2025,C0038_U3,V2,V1,6.404925706337622
2025,C0038_U3,V2,V3,2.8277802857260954
2025,C0038_U3,V3,V1,6.699184557444967
2025,C0038_U3,V3,V2,2.8277802857260954
2025,C0039_U1,V1,V2,14.138931093834753
2025,C0039_U1,V1,V3,36.55741897760105
2025,C0039_U1,V2,V1,14.138931093834753
2025,C0039_U1,V2,V3,26.350789009847674
2025,C0039_U1,V3,V1,36.55741897760105
2025,C0039_U1,V3,V2,26.350789009847674
2025,C0039_U2,V1,V2,5.6555820149344695
2025,C0039_U2,V1,V3,25.360446237713205
2025,C0039_U2,V2,V1,5.6555820149344695
2025,C0039_U2,V2,V3,21.03754488964893
2025,C0039_U2,V3,V1,25.360446237713205
2025,C0039_U2,V3,V2,21.03754488964893
2025,C0039_U3,V1,V2,6.313229539803238
2025,C0039_U3,V1,V3,13.945874087787669
2025,C0039_U3,V2,V1,6.313229539803238
2025,C0039_U3,V2,V3,11.064847685651287
2025,C0039_U3,V3,V1,13.945874087787669
2025,C0039_U3,V3,V2,11.064847685651287
2025,C0047_U1,V1,V2,81.31948070705259
2025,C0047_U1,V1,V3,12.388772461445658
2025,C0047_U1,V2,V1,81.31948070705259
2025,C0047_U1,V2,V3,74.19696943626859
2025,C0047_U1,V3,V1,12.388772461445658
2025,C0047_U1,V3,V2,74.19696943626859
2025,C0047_U2,V1,V2,7.603770273037922
2025,C0047_U2,V1,V3,53.355411477795656
2025,C0047_U2,V2,V1,7.603770273037922
2025,C0047_U2,V2,V3,47.854486679142525
2025,C0047_U2,V3,V1,53.355411477795656
2025,C0047_U2,V3,V2,47.854486679142525
2025,C0047_U3,V1,V2,10.822477520690821
2025,C0047_U3,V1,V3,13.945848684677681
2025,C0047_U3,V2,V1,10.822477520690821
2025,C0047_U3,V2,V3,4.129590576869882
2025,C0047_U3,V3,V1,13.945848684677681
2025,C0047_U3,V3,V2,4.129590576869882
2025,C0048_U1,V1,V2,3.166755978508956
2025,C0048_U1,V1,V3,8.605927434441245
2025,C0048_U1,V2,V1,3.166755978508956
2025,C0048_U1,V2,V3,7.204027507781248
2025,C0048_U1,V3,V1,8.605927434441245
2025,C0048_U1,V3,V2,7.204027507781248
2025,C0048_U2,V1,V2,30.98998698861064
2025,C0048_U2,V1,V3,7.811886044733234
2025,C0048_U2,V2,V1,30.98998698861064
2025,C0048_U2,V2,V3,25.026450607956523
2025,C0048_U2,V3,V1,7.811886044733234
2025,C0048_U2,V3,V2,25.026450607956523
2025,C0048_U3,V1,V2,21.38669734275757
2025,C0048_U3,V1,V3,11.405619498944292
2025,C0048_U3,V2,V1,21.38669734275757
2025,C0048_U3,V2,V3,10.753208532211556
2025,C0048_U3,V3,V1,11.405619498944292
2025,C0048_U3,V3,V2,10.753208532211556
2025,C0049_U1,V1,V2,117.41831415823779
2025,C0049_U1,V1,V3,123.5140642716921
